nichi,group_mise,group_item,target
20190819,Z,B,18
20190819,Z,C,47
20190819,Z,D,37
20190819,Z,E,16
20190820,X,A,160
20190820,X,B,16
20190820,X,C,28
20190820,X,D,14
20190820,X,E,32
20190820,Y,A,167
20190820,Y,B,21
20190820,Y,C,101
20190820,Y,D,23
20190820,Y,E,14
20190820,Z,A,103
20190820,Z,B,24
20190820,Z,C,59
20190820,Z,D,61
20190820,Z,E,17
20190821,X,A,178
20190821,X,B,24
20190821,X,C,33
20190821,X,D,21
20190821,X,E,28
20190821,Y,A,179
20190821,Y,B,27
20190821,Y,C,112
20190821,Y,D,23
20190821,Y,E,10
20190821,Z,A,95
20190821,Z,B,30
20190821,Z,C,60
20190821,Z,D,57
20190821,Z,E,11
20190822,X,A,165
20190822,X,B,17
20190822,X,C,27
20190822,X,D,12
20190822,X,E,28
20190822,Y,A,175
20190822,Y,B,11
20190822,Y,C,86
20190822,Y,D,30
20190822,Y,E,9
20190822,Z,A,108
20190822,Z,B,14
20190822,Z,C,37
20190822,Z,D,58
20190822,Z,E,13
20190823,X,A,141
20190823,X,B,15
20190823,X,C,32
20190823,X,D,12
20190823,X,E,36
20190823,Y,A,147
20190823,Y,B,6
20190823,Y,C,87
20190823,Y,D,23
20190823,Y,E,8
20190823,Z,A,88
20190823,Z,B,29
20190823,Z,C,39
20190823,Z,D,41
20190823,Z,E,10
20190826,X,A,148
20190826,X,B,16
20190826,X,C,27
20190826,X,D,12
20190826,X,E,37
20190826,Y,A,150
20190826,Y,B,15
20190826,Y,C,90
20190826,Y,D,28
20190826,Y,E,15
20190826,Z,A,127
20190826,Z,B,9
20190826,Z,C,43
20190826,Z,D,42
20190826,Z,E,22
20190827,X,A,152
20190827,X,B,20
20190827,X,C,26
20190827,X,D,13
20190827,X,E,34
20190827,Y,A,164
20190827,Y,B,15
20190827,Y,C,77
20190827,Y,D,27
20190827,Y,E,15
20190827,Z,A,115
20190827,Z,B,19
20190827,Z,C,42
20190827,Z,D,57
20190827,Z,E,18
20190828,X,A,157
20190828,X,B,9
20190828,X,C,24
20190828,X,D,19
20190828,X,E,42
20190828,Y,A,142
20190828,Y,B,9
20190828,Y,C,61
20190828,Y,D,31
20190828,Y,E,14
20190828,Z,A,108
20190828,Z,B,14
20190828,Z,C,50
20190828,Z,D,42
20190828,Z,E,14
20190829,X,A,175
20190829,X,B,20
20190829,X,C,31
20190829,X,D,13
20190829,X,E,33
20190829,Y,A,156
20190829,Y,B,30
20190829,Y,C,81
20190829,Y,D,24
20190829,Y,E,15
20190829,Z,A,106
20190829,Z,B,23
20190829,Z,C,52
20190829,Z,D,38
20190829,Z,E,17
20190830,X,A,143
20190830,X,B,9
20190830,X,C,19
20190830,X,D,10
20190830,X,E,37
20190830,Y,A,91
20190830,Y,B,21
20190830,Y,C,62
20190830,Y,D,23
20190830,Y,E,10
20190830,Z,A,89
20190830,Z,B,19
20190830,Z,C,39
20190830,Z,D,44
20190830,Z,E,13
20190902,X,A,161
20190902,X,B,10
20190902,X,C,35
20190902,X,D,14
20190902,X,E,24
20190902,Y,A,192
20190902,Y,B,15
20190902,Y,C,77
20190902,Y,D,24
20190902,Y,E,16
20190902,Z,A,124
20190902,Z,B,28
20190902,Z,C,56
20190902,Z,D,41
20190902,Z,E,19
20190903,X,A,152
20190903,X,B,10
20190903,X,C,33
20190903,X,D,11
20190903,X,E,37
20190903,Y,A,141
20190903,Y,B,4
20190903,Y,C,68
20190903,Y,D,23
20190903,Y,E,10
20190903,Z,A,95
20190903,Z,B,25
20190903,Z,C,41
20190903,Z,D,46
20190903,Z,E,11
20190904,X,A,159
20190904,X,B,11
20190904,X,C,25
20190904,X,D,20
20190904,X,E,23
20190904,Y,A,135
20190904,Y,B,16
20190904,Y,C,65
20190904,Y,D,35
20190904,Y,E,11
20190904,Z,A,99
20190904,Z,B,22
20190904,Z,C,44
20190904,Z,D,46
20190904,Z,E,18
20190905,X,A,139
20190905,X,B,9
20190905,X,C,33
20190905,X,D,16
20190905,X,E,31
20190905,Y,A,157
20190905,Y,B,19
20190905,Y,C,71
20190905,Y,D,34
20190905,Y,E,10
20190905,Z,A,115
20190905,Z,B,25
20190905,Z,C,47
20190905,Z,D,41
20190905,Z,E,15
20190906,X,A,135
20190906,X,B,12
20190906,X,C,26
20190906,X,D,11
20190906,X,E,27
20190906,Y,A,134
20190906,Y,B,30
20190906,Y,C,73
20190906,Y,D,31
20190906,Y,E,9
20190906,Z,A,135
20190906,Z,B,26
20190906,Z,C,41
20190906,Z,D,31
20190906,Z,E,13
20190909,X,A,120
20190909,X,B,9
20190909,X,C,22
20190909,X,D,12
20190909,X,E,20
20190909,Y,A,129
20190909,Y,B,30
20190909,Y,C,62
20190909,Y,D,17
20190909,Y,E,2
20190909,Z,A,100
20190909,Z,B,51
20190909,Z,C,32
20190909,Z,D,23
20190909,Z,E,8
20190910,X,A,170
20190910,X,B,12
20190910,X,C,40
20190910,X,D,20
20190910,X,E,33
20190910,Y,A,149
20190910,Y,B,17
20190910,Y,C,102
20190910,Y,D,40
20190910,Y,E,6
20190910,Z,A,118
20190910,Z,B,18
20190910,Z,C,46
20190910,Z,D,42
20190910,Z,E,15
20190911,X,A,166
20190911,X,B,12
20190911,X,C,34
20190911,X,D,17
20190911,X,E,34
20190911,Y,A,148
20190911,Y,B,15
20190911,Y,C,81
20190911,Y,D,28
20190911,Y,E,14
20190911,Z,A,111
20190911,Z,B,26
20190911,Z,C,52
20190911,Z,D,33
20190911,Z,E,11
20190912,X,A,150
20190912,X,B,17
20190912,X,C,30
20190912,X,D,15
20190912,X,E,38
20190912,Y,A,149
20190912,Y,B,37
20190912,Y,C,83
20190912,Y,D,37
20190912,Y,E,11
20190912,Z,A,105
20190912,Z,B,21
20190912,Z,C,47
20190912,Z,D,39
20190912,Z,E,14
20190913,X,A,127
20190913,X,B,9
20190913,X,C,26
20190913,X,D,15
20190913,X,E,43
20190913,Y,A,130
20190913,Y,B,11
20190913,Y,C,64
20190913,Y,D,18
20190913,Y,E,21
20190913,Z,A,107
20190913,Z,B,13
20190913,Z,C,37
20190913,Z,D,22
20190913,Z,E,10
20190917,X,A,146
20190917,X,B,5
20190917,X,C,25
20190917,X,D,16
20190917,X,E,38
20190917,Y,A,171
20190917,Y,B,7
20190917,Y,C,50
20190917,Y,D,34
20190917,Y,E,17
20190917,Z,A,101
20190917,Z,B,11
20190917,Z,C,36
20190917,Z,D,53
20190917,Z,E,16
20190918,X,A,130
20190918,X,B,8
20190918,X,C,24
20190918,X,D,20
20190918,X,E,53
20190918,Y,A,133
20190918,Y,B,6
20190918,Y,C,43
20190918,Y,D,44
20190918,Y,E,14
20190918,Z,A,106
20190918,Z,B,10
20190918,Z,C,39
20190918,Z,D,51
20190918,Z,E,16
20190919,X,A,156
20190919,X,B,3
20190919,X,C,24
20190919,X,D,16
20190919,X,E,42
20190919,Y,A,164
20190919,Y,B,4
20190919,Y,C,50
20190919,Y,D,35
20190919,Y,E,16
20190919,Z,A,108
20190919,Z,B,48
20190919,Z,C,45
20190919,Z,D,33
20190919,Z,E,18
20190920,X,A,116
20190920,X,B,9
20190920,X,C,23
20190920,X,D,16
20190920,X,E,41
20190920,Y,A,151
20190920,Y,B,10
20190920,Y,C,38
20190920,Y,D,49
20190920,Y,E,15
20190920,Z,A,106
20190920,Z,B,35
20190920,Z,C,27
20190920,Z,D,39
20190920,Z,E,10
20190924,X,A,149
20190924,X,B,9
20190924,X,C,23
20190924,X,D,18
20190924,X,E,52
20190924,Y,A,178
20190924,Y,B,10
20190924,Y,C,49
20190924,Y,D,34
20190924,Y,E,20
20190924,Z,A,108
20190924,Z,B,12
20190924,Z,C,47
20190924,Z,D,51
20190924,Z,E,25
20190925,X,A,168
20190925,X,B,8
20190925,X,C,17
20190925,X,D,15
20190925,X,E,65
20190925,Y,A,168
20190925,Y,B,14
20190925,Y,C,50
20190925,Y,D,40
20190925,Y,E,19
20190925,Z,A,103
20190925,Z,B,15
20190925,Z,C,41
20190925,Z,D,48
20190925,Z,E,21
20190926,X,A,143
20190926,X,B,9
20190926,X,C,23
20190926,X,D,17
20190926,X,E,62
20190926,Y,A,177
20190926,Y,B,6
20190926,Y,C,41
20190926,Y,D,33
20190926,Y,E,30
20190926,Z,A,122
20190926,Z,B,20
20190926,Z,C,33
20190926,Z,D,53
20190926,Z,E,31
20190927,X,A,133
20190927,X,B,11
20190927,X,C,18
20190927,X,D,17
20190927,X,E,66
20190927,Y,A,151
20190927,Y,B,23
20190927,Y,C,45
20190927,Y,D,42
20190927,Y,E,25
20190927,Z,A,88
20190927,Z,B,25
20190927,Z,C,44
20190927,Z,D,31
20190927,Z,E,37
20190930,X,A,153
20190930,X,B,15
20190930,X,C,19
20190930,X,D,10
20190930,X,E,55
20190930,Y,A,167
20190930,Y,B,10
20190930,Y,C,43
20190930,Y,D,31
20190930,Y,E,29
20190930,Z,A,121
20190930,Z,B,9
20190930,Z,C,43
20190930,Z,D,45
20190930,Z,E,39
20191001,X,A,176
20191001,X,B,13
20191001,X,C,11
20191001,X,D,13
20191001,X,E,55
20191001,Y,A,186
20191001,Y,B,23
20191001,Y,C,30
20191001,Y,D,47
20191001,Y,E,15
20191001,Z,A,128
20191001,Z,B,17
20191001,Z,C,24
20191001,Z,D,54
20191001,Z,E,27
20191002,X,A,160
20191002,X,B,10
20191002,X,C,12
20191002,X,D,18
20191002,X,E,40
20191002,Y,A,184
20191002,Y,B,18
20191002,Y,C,23
20191002,Y,D,47
20191002,Y,E,21
20191002,Z,A,123
20191002,Z,B,24
20191002,Z,C,24
20191002,Z,D,53
20191002,Z,E,57
20191003,X,A,156
20191003,X,B,12
20191003,X,C,13
20191003,X,D,17
20191003,X,E,61
20191003,Y,A,183
20191003,Y,B,13
20191003,Y,C,31
20191003,Y,D,53
20191003,Y,E,26
20191003,Z,A,133
20191003,Z,B,27
20191003,Z,C,31
20191003,Z,D,51
20191003,Z,E,51
20191004,X,A,160
20191004,X,B,18
20191004,X,C,12
20191004,X,D,13
20191004,X,E,60
20191004,Y,A,141
20191004,Y,B,11
20191004,Y,C,20
20191004,Y,D,37
20191004,Y,E,21
20191004,Z,A,124
20191004,Z,B,21
20191004,Z,C,6
20191004,Z,D,30
20191004,Z,E,32
20191007,X,A,129
20191007,X,B,9
20191007,X,C,10
20191007,X,D,22
20191007,X,E,89
20191007,Y,A,183
20191007,Y,B,9
20191007,Y,C,17
20191007,Y,D,49
20191007,Y,E,48
20191007,Z,A,136
20191007,Z,B,19
20191007,Z,C,19
20191007,Z,D,54
20191007,Z,E,59
20191008,X,A,177
20191008,X,B,10
20191008,X,C,15
20191008,X,D,23
20191008,X,E,82
20191008,Y,A,211
20191008,Y,B,6
20191008,Y,C,18
20191008,Y,D,40
20191008,Y,E,34
20191008,Z,A,125
20191008,Z,B,7
20191008,Z,C,31
20191008,Z,D,59
20191008,Z,E,54
20191009,X,A,136
20191009,X,B,10
20191009,X,C,9
20191009,X,D,21
20191009,X,E,83
20191009,Y,A,172
20191009,Y,B,19
20191009,Y,C,28
20191009,Y,D,64
20191009,Y,E,55
20191009,Z,A,97
20191009,Z,B,13
20191009,Z,C,26
20191009,Z,D,61
20191009,Z,E,52
20191010,X,A,145
20191010,X,B,7
20191010,X,C,12
20191010,X,D,24
20191010,X,E,86
20191010,Y,A,159
20191010,Y,B,6
20191010,Y,C,18
20191010,Y,D,47
20191010,Y,E,44
20191010,Z,A,113
20191010,Z,B,30
20191010,Z,C,15
20191010,Z,D,53
20191010,Z,E,69
20191011,X,A,124
20191011,X,B,8
20191011,X,C,11
20191011,X,D,21
20191011,X,E,88
20191011,Y,A,155
20191011,Y,B,7
20191011,Y,C,25
20191011,Y,D,37
20191011,Y,E,45
20191011,Z,A,133
20191011,Z,B,34
20191011,Z,C,17
20191011,Z,D,46
20191011,Z,E,59
20191015,X,A,140
20191015,X,B,10
20191015,X,C,7
20191015,X,D,22
20191015,X,E,100
20191015,Y,A,154
20191015,Y,B,12
20191015,Y,C,16
20191015,Y,D,47
20191015,Y,E,55
20191015,Z,A,108
20191015,Z,B,6
20191015,Z,C,20
20191015,Z,D,56
20191015,Z,E,74
20191016,X,A,133
20191016,X,B,9
20191016,X,C,6
20191016,X,D,24
20191016,X,E,114
20191016,Y,A,155
20191016,Y,B,7
20191016,Y,C,12
20191016,Y,D,53
20191016,Y,E,75
20191016,Z,A,104
20191016,Z,B,10
20191016,Z,C,16
20191016,Z,D,61
20191016,Z,E,79
20191017,X,A,125
20191017,X,B,8
20191017,X,C,6
20191017,X,D,26
20191017,X,E,128
20191017,Y,A,155
20191017,Y,B,2
20191017,Y,C,10
20191017,Y,D,58
20191017,Y,E,95
20191017,Z,A,99
20191017,Z,B,15
20191017,Z,C,14
20191017,Z,D,66
20191017,Z,E,84
20191018,X,A,110
20191018,X,B,4
20191018,X,C,9
20191018,X,D,19
20191018,X,E,137
20191018,Y,A,123
20191018,Y,B,6
20191018,Y,C,11
20191018,Y,D,55
20191018,Y,E,87
20191018,Z,A,87
20191018,Z,B,19
20191018,Z,C,16
20191018,Z,D,54
20191018,Z,E,81
20191021,X,A,107
20191021,X,B,5
20191021,X,C,7
20191021,X,D,15
20191021,X,E,106
20191021,Y,A,160
20191021,Y,B,7
20191021,Y,C,10
20191021,Y,D,48
20191021,Y,E,73
20191021,Z,A,107
20191021,Z,B,24
20191021,Z,C,14
20191021,Z,D,51
20191021,Z,E,67
20191023,X,A,108
20191023,X,B,9
20191023,X,C,9
20191023,X,D,18
20191023,X,E,97
20191023,Y,A,161
20191023,Y,B,12
20191023,Y,C,11
20191023,Y,D,44
20191023,Y,E,62
20191023,Z,A,99
20191023,Z,B,22
20191023,Z,C,17
20191023,Z,D,57
20191023,Z,E,56
20191024,X,A,135
20191024,X,B,3
20191024,X,C,6
20191024,X,D,17
20191024,X,E,122
20191024,Y,A,178
20191024,Y,B,3
20191024,Y,C,16
20191024,Y,D,63
20191024,Y,E,81
20191024,Z,A,92
20191024,Z,B,10
20191024,Z,C,15
20191024,Z,D,58
20191024,Z,E,84
20191025,X,A,97
20191025,X,B,10
20191025,X,C,7
20191025,X,D,31
20191025,X,E,192
20191025,Y,A,88
20191025,Y,B,4
20191025,Y,C,3
20191025,Y,D,47
20191025,Y,E,90
20191025,Z,A,77
20191025,Z,B,23
20191025,Z,C,13
20191025,Z,D,87
20191025,Z,E,96
20191028,X,A,129
20191028,X,B,7
20191028,X,C,7
20191028,X,D,32
20191028,X,E,109
20191028,Y,A,221
20191028,Y,B,8
20191028,Y,D,72
20191028,Y,E,81
20191028,Z,A,117
20191028,Z,B,16
20191028,Z,C,15
20191028,Z,D,90
20191028,Z,E,66
20191029,X,A,124
20191029,X,B,1
20191029,X,C,3
20191029,X,D,28
20191029,X,E,144
20191029,Y,A,147
20191029,Y,B,4
20191029,Y,C,3
20191029,Y,D,62
20191029,Y,E,68
20191029,Z,A,90
20191029,Z,B,89
20191029,Z,C,11
20191029,Z,D,106
20191029,Z,E,105
20191030,X,A,132
20191030,X,B,113
20191030,X,C,5
20191030,X,D,32
20191030,X,E,131
20191030,Y,A,198
20191030,Y,B,15
20191030,Y,C,7
20191030,Y,D,76
20191030,Y,E,79
20191030,Z,A,103
20191030,Z,B,22
20191030,Z,C,11
20191030,Z,D,97
20191030,Z,E,73
20191031,X,A,129
20191031,X,B,9
20191031,X,C,5
20191031,X,D,30
20191031,X,E,114
20191031,Y,A,158
20191031,Y,B,10
20191031,Y,C,6
20191031,Y,D,83
20191031,Y,E,81
20191031,Z,A,137
20191031,Z,B,24
20191031,Z,C,10
20191031,Z,D,96
20191031,Z,E,78
20191101,X,A,128
20191101,X,B,6
20191101,X,C,8
20191101,X,D,21
20191101,X,E,95
20191101,Y,A,147
20191101,Y,B,11
20191101,Y,C,5
20191101,Y,D,58
20191101,Y,E,60
20191101,Z,A,101
20191101,Z,B,38
20191101,Z,C,11
20191101,Z,D,71
20191101,Z,E,69
20191105,X,A,126
20191105,X,B,11
20191105,X,C,3
20191105,X,D,33
20191105,X,E,151
20191105,Y,A,145
20191105,Y,B,35
20191105,Y,C,5
20191105,Y,D,59
20191105,Y,E,109
20191105,Z,A,115
20191105,Z,B,36
20191105,Z,C,6
20191105,Z,D,103
20191105,Z,E,80
20191106,X,A,117
20191106,X,B,9
20191106,X,C,7
20191106,X,D,25
20191106,X,E,145
20191106,Y,A,136
20191106,Y,B,11
20191106,Y,C,2
20191106,Y,D,90
20191106,Y,E,88
20191106,Z,A,115
20191106,Z,B,17
20191106,Z,C,12
20191106,Z,D,102
20191106,Z,E,58
20191107,X,A,124
20191107,X,B,8
20191107,X,C,4
20191107,X,D,34
20191107,X,E,153
20191107,Y,A,153
20191107,Y,B,8
20191107,Y,C,5
20191107,Y,D,77
20191107,Y,E,87
20191107,Z,A,92
20191107,Z,B,17
20191107,Z,C,12
20191107,Z,D,94
20191107,Z,E,73
20191108,X,A,114
20191108,X,C,4
20191108,X,D,27
20191108,X,E,148
20191108,Y,A,145
20191108,Y,B,7
20191108,Y,C,2
20191108,Y,D,74
20191108,Y,E,93
20191108,Z,A,102
20191108,Z,B,11
20191108,Z,C,10
20191108,Z,D,95
20191108,Z,E,88
20191111,X,A,103
20191111,X,B,14
20191111,X,C,5
20191111,X,D,27
20191111,X,E,171
20191111,Y,A,152
20191111,Y,B,12
20191111,Y,C,5
20191111,Y,D,76
20191111,Y,E,128
20191111,Z,A,106
20191111,Z,B,14
20191111,Z,C,11
20191111,Z,D,105
20191111,Z,E,106
20191112,X,A,97
20191112,X,B,12
20191112,X,C,5
20191112,X,D,32
20191112,X,E,168
20191112,Y,A,120
20191112,Y,B,17
20191112,Y,D,75
20191112,Y,E,125
20191112,Z,A,105
20191112,Z,B,12
20191112,Z,C,10
20191112,Z,D,78
20191112,Z,E,122
20191113,X,A,93
20191113,X,B,92
20191113,X,C,3
20191113,X,D,35
20191113,X,E,198
20191113,Y,A,128
20191113,Y,C,7
20191113,Y,D,74
20191113,Y,E,135
20191113,Z,A,116
20191113,Z,B,14
20191113,Z,C,8
20191113,Z,D,81
20191113,Z,E,126
20191114,X,A,113
20191114,X,B,24
20191114,X,C,9
20191114,X,D,25
20191114,X,E,150
20191114,Y,A,131
20191114,Y,B,13
20191114,Y,D,83
20191114,Y,E,101
20191114,Z,A,109
20191114,Z,B,33
20191114,Z,C,6
20191114,Z,D,80
20191114,Z,E,97
20191115,X,A,96
20191115,X,B,43
20191115,X,C,4
20191115,X,D,29
20191115,X,E,152
20191115,Y,A,138
20191115,Y,B,6
20191115,Y,C,3
20191115,Y,D,65
20191115,Y,E,112
20191115,Z,A,90
20191115,Z,B,23
20191115,Z,C,9
20191115,Z,D,50
20191115,Z,E,79
20191118,X,A,111
20191118,X,B,37
20191118,X,C,2
20191118,X,D,20
20191118,X,E,198
20191118,Y,A,141
20191118,Y,B,3
20191118,Y,C,3
20191118,Y,D,57
20191118,Y,E,134
20191118,Z,A,108
20191118,Z,B,17
20191118,Z,C,10
20191118,Z,D,76
20191118,Z,E,126
20191119,X,A,114
20191119,X,B,21
20191119,X,C,5
20191119,X,D,24
20191119,X,E,152
20191119,Y,A,146
20191119,Y,B,18
20191119,Y,C,6
20191119,Y,D,67
20191119,Y,E,80
20191119,Z,A,98
20191119,Z,B,19
20191119,Z,C,6
20191119,Z,D,74
20191119,Z,E,105
20191120,X,A,101
20191120,X,B,27
20191120,X,C,5
20191120,X,D,25
20191120,X,E,230
20191120,Y,A,127
20191120,Y,B,16
20191120,Y,C,1
20191120,Y,D,70
20191120,Y,E,127
20191120,Z,A,87
20191120,Z,B,46
20191120,Z,C,10
20191120,Z,D,74
20191120,Z,E,129
20191121,X,A,111
20191121,X,B,27
20191121,X,C,6
20191121,X,D,24
20191121,X,E,211
20191121,Y,A,118
20191121,Y,B,20
20191121,Y,C,5
20191121,Y,D,68
20191121,Y,E,130
20191121,Z,A,95
20191121,Z,B,65
20191121,Z,C,7
20191121,Z,D,75
20191121,Z,E,118
20191122,X,A,84
20191122,X,B,10
20191122,X,C,4
20191122,X,D,24
20191122,X,E,254
20191122,Y,A,103
20191122,Y,B,4
20191122,Y,C,1
20191122,Y,D,48
20191122,Y,E,147
20191122,Z,A,71
20191122,Z,B,11
20191122,Z,C,6
20191122,Z,D,74
20191122,Z,E,167
20191125,X,A,106
20191125,X,B,21
20191125,X,C,3
20191125,X,D,15
20191125,X,E,185
20191125,Y,A,135
20191125,Y,B,5
20191125,Y,C,3
20191125,Y,D,49
20191125,Y,E,103
20191125,Z,A,135
20191125,Z,B,23
20191125,Z,C,10
20191125,Z,D,45
20191125,Z,E,112
20191126,X,A,90
20191126,X,B,13
20191126,X,C,5
20191126,X,D,27
20191126,X,E,256
20191126,Y,A,106
20191126,Y,B,15
20191126,Y,C,1
20191126,Y,D,62
20191126,Y,E,193
20191126,Z,A,85
20191126,Z,B,10
20191126,Z,C,5
20191126,Z,D,64
20191126,Z,E,164
20191127,X,A,95
20191127,X,B,18
20191127,X,C,5
20191127,X,D,19
20191127,X,E,286
20191127,Y,A,108
20191127,Y,B,6
20191127,Y,C,5
20191127,Y,D,55
20191127,Y,E,185
20191127,Z,A,89
20191127,Z,B,16
20191127,Z,C,8
20191127,Z,D,65
20191127,Z,E,166
20191128,X,A,99
20191128,X,B,20
20191128,X,C,4
20191128,X,D,26
20191128,X,E,291
20191128,Y,A,110
20191128,Y,B,4
20191128,Y,C,1
20191128,Y,D,69
20191128,Y,E,167
20191128,Z,A,94
20191128,Z,B,17
20191128,Z,C,5
20191128,Z,D,56
20191128,Z,E,158
20191129,X,A,87
20191129,X,B,19
20191129,X,C,4
20191129,X,D,19
20191129,X,E,266
20191129,Y,A,120
20191129,Y,B,16
20191129,Y,D,65
20191129,Y,E,219
20191129,Z,A,99
20191129,Z,B,24
20191129,Z,C,3
20191129,Z,D,56
20191129,Z,E,163
20191202,X,A,104
20191202,X,B,28
20191202,X,C,4
20191202,X,D,18
20191202,X,E,287
20191202,Y,A,119
20191202,Y,B,26
20191202,Y,D,52
20191202,Y,E,136
20191202,Z,A,91
20191202,Z,B,45
20191202,Z,C,7
20191202,Z,D,60
20191202,Z,E,183
20191203,X,A,110
20191203,X,B,21
20191203,X,C,5
20191203,X,D,18
20191203,X,E,217
20191203,Y,A,167
20191203,Y,B,21
20191203,Y,D,49
20191203,Y,E,127
20191203,Z,A,97
20191203,Z,B,29
20191203,Z,C,6
20191203,Z,D,49
20191203,Z,E,145
20191204,X,A,106
20191204,X,B,24
20191204,X,C,4
20191204,X,D,20
20191204,X,E,231
20191204,Y,A,128
20191204,Y,B,4
20191204,Y,D,56
20191204,Y,E,144
20191204,Z,A,93
20191204,Z,B,12
20191204,Z,C,3
20191204,Z,D,49
20191204,Z,E,134
20191205,X,A,107
20191205,X,B,14
20191205,X,C,5
20191205,X,D,16
20191205,X,E,241
20191205,Y,A,122
20191205,Y,B,9
20191205,Y,D,55
20191205,Y,E,177
20191205,Z,A,87
20191205,Z,B,16
20191205,Z,C,6
20191205,Z,D,46
20191205,Z,E,158
20191206,X,A,89
20191206,X,B,20
20191206,X,C,3
20191206,X,D,25
20191206,X,E,278
20191206,Y,A,118
20191206,Y,B,10
20191206,Y,D,65
20191206,Y,E,225
20191206,Z,A,80
20191206,Z,B,24
20191206,Z,D,32
20191206,Z,E,168
20191209,X,A,96
20191209,X,B,14
20191209,X,C,2
20191209,X,D,18
20191209,X,E,346
20191209,Y,A,107
20191209,Y,B,4
20191209,Y,D,40
20191209,Y,E,249
20191209,Z,A,110
20191209,Z,B,28
20191209,Z,C,3
20191209,Z,D,58
20191209,Z,E,200
20191210,X,A,91
20191210,X,B,23
20191210,X,C,6
20191210,X,D,22
20191210,X,E,257
20191210,Y,A,105
20191210,Y,B,14
20191210,Y,D,55
20191210,Y,E,198
20191210,Z,A,90
20191210,Z,B,55
20191210,Z,C,8
20191210,Z,D,54
20191210,Z,E,160
20191211,X,A,106
20191211,X,B,14
20191211,X,C,5
20191211,X,D,17
20191211,X,E,243
20191211,Y,A,121
20191211,Y,B,18
20191211,Y,D,40
20191211,Y,E,175
20191211,Z,A,102
20191211,Z,B,20
20191211,Z,C,3
20191211,Z,D,56
20191211,Z,E,154
20191212,X,A,120
20191212,X,B,25
20191212,X,C,7
20191212,X,D,18
20191212,X,E,237
20191212,Y,A,146
20191212,Y,B,10
20191212,Y,D,67
20191212,Y,E,173
20191212,Z,A,139
20191212,Z,B,26
20191212,Z,C,5
20191212,Z,D,51
20191212,Z,E,147
20191213,X,A,103
20191213,X,B,19
20191213,X,C,3
20191213,X,D,17
20191213,X,E,267
20191213,Y,A,135
20191213,Y,B,1
20191213,Y,D,55
20191213,Y,E,228
20191213,Z,A,74
20191213,Z,B,22
20191213,Z,C,5
20191213,Z,D,59
20191213,Z,E,137
20191216,X,A,120
20191216,X,B,10
20191216,X,C,2
20191216,X,D,21
20191216,X,E,269
20191216,Y,A,102
20191216,Y,B,6
20191216,Y,D,67
20191216,Y,E,225
20191216,Z,A,131
20191216,Z,B,29
20191216,Z,C,2
20191216,Z,D,61
20191216,Z,E,176
20191217,X,A,104
20191217,X,B,20
20191217,X,C,2
20191217,X,D,21
20191217,X,E,276
20191217,Y,A,96
20191217,Y,B,6
20191217,Y,D,62
20191217,Y,E,177
20191217,Z,A,97
20191217,Z,B,24
20191217,Z,C,4
20191217,Z,D,59
20191217,Z,E,162
20191218,X,A,112
20191218,X,B,15
20191218,X,C,5
20191218,X,D,21
20191218,X,E,231
20191218,Y,A,118
20191218,Y,B,9
20191218,Y,D,47
20191218,Y,E,202
20191218,Z,A,127
20191218,Z,B,21
20191218,Z,C,2
20191218,Z,D,52
20191218,Z,E,164
20191219,X,A,99
20191219,X,B,28
20191219,X,C,6
20191219,X,D,20
20191219,X,E,268
20191219,Y,A,123
20191219,Y,B,5
20191219,Y,D,77
20191219,Y,E,210
20191219,Z,A,87
20191219,Z,B,20
20191219,Z,C,3
20191219,Z,D,77
20191219,Z,E,166
20191220,X,A,122
20191220,X,B,39
20191220,X,C,4
20191220,X,D,18
20191220,X,E,215
20191220,Y,A,127
20191220,Y,B,15
20191220,Y,D,35
20191220,Y,E,202
20191220,Z,A,115
20191220,Z,B,35
20191220,Z,C,3
20191220,Z,D,47
20191220,Z,E,146
20191223,X,A,98
20191223,X,B,25
20191223,X,C,2
20191223,X,D,17
20191223,X,E,303
20191223,Y,A,119
20191223,Y,B,7
20191223,Y,D,44
20191223,Y,E,229
20191223,Z,A,97
20191223,Z,B,18
20191223,Z,D,43
20191223,Z,E,197
20191224,X,A,111
20191224,X,B,22
20191224,X,C,5
20191224,X,D,18
20191224,X,E,251
20191224,Y,A,122
20191224,Y,B,11
20191224,Y,D,51
20191224,Y,E,193
20191224,Z,A,87
20191224,Z,B,17
20191224,Z,D,44
20191224,Z,E,155
20191225,X,A,99
20191225,X,B,30
20191225,X,C,3
20191225,X,D,20
20191225,X,E,287
20191225,Y,A,114
20191225,Y,B,8
20191225,Y,D,45
20191225,Y,E,234
20191225,Z,A,91
20191225,Z,B,12
20191225,Z,D,42
20191225,Z,E,172
20191226,X,A,103
20191226,X,B,17
20191226,X,C,2
20191226,X,D,18
20191226,X,E,264
20191226,Y,A,126
20191226,Y,B,4
20191226,Y,D,55
20191226,Y,E,194
20191226,Z,A,95
20191226,Z,B,21
20191226,Z,D,46
20191226,Z,E,184
20191227,X,A,77
20191227,X,B,20
20191227,X,C,5
20191227,X,D,13
20191227,X,E,201
20191227,Y,A,94
20191227,Y,B,20
20191227,Y,D,38
20191227,Y,E,155
20191227,Z,A,62
20191227,Z,B,16
20191227,Z,D,32
20191227,Z,E,178
20200106,X,A,83
20200106,X,B,7
20200106,X,C,2
20200106,X,D,19
20200106,X,E,274
